BPM,RMSSD,Propofol_Level
76.0,5.028519306800356,3.006
76.0,4.667110549161274,3.006
76.0,4.667110549161274,3.006
76.0,4.667110549161274,3.006
75.0,5.0473119902805506,3.006
75.0,5.0473119902805506,3.005
75.0,5.0473119902805506,3.005
75.0,5.0473119902805506,3.005
75.0,5.0473119902805506,3.005
75.0,5.0473119902805506,3.005
75.0,5.0473119902805506,3.005
74.0,5.067316271313854,3.005
74.0,5.067316271313854,3.005
74.0,5.067316271313854,3.005
75.0,5.438149272404337,3.005
75.0,5.438149272404337,3.004
75.0,5.438149272404337,3.004
75.0,5.087241891223028,3.004
75.0,5.087241891223028,3.004
75.0,5.087241891223028,3.004
75.0,4.73032181981765,3.004
74.0,4.771544015693576,3.004
74.0,4.771544015693576,3.004
74.0,4.771544015693576,3.004
74.0,4.367401383496118,3.004
75.0,4.792699464810358,3.004
75.0,4.792699464810358,3.004
75.0,4.390504607770742,3.004
75.0,4.390504607770742,3.004
75.0,4.390504607770742,3.004
75.0,4.390504607770742,3.003
75.0,4.390504607770742,3.003
75.0,4.390504607770742,3.003
75.0,4.390504607770742,3.003
74.0,4.4134868955451125,3.003
75.0,4.83473265988701,3.003
75.0,4.83473265988701,3.003
76.0,5.202699043930515,3.003
77.0,5.529209969108334,3.003
77.0,5.529209969108334,3.003
77.0,5.529209969108334,3.003
76.0,5.49367591943944,3.003
76.0,5.49367591943944,3.003
75.0,5.8201299433059175,3.003
75.0,5.475229606284695,3.003
75.0,5.475229606284695,3.002
76.0,5.802721490014305,3.002
76.0,5.802721490014305,3.002
76.0,5.802721490014305,3.002
76.0,5.802721490014305,3.002
76.0,5.802721490014305,3.002
75.0,5.785260653106437,3.002
75.0,5.785260653106437,3.002
76.0,6.096119935952612,3.002
76.0,6.096119935952612,3.002
76.0,5.767746956835849,3.002
76.0,5.767746956835849,3.002
75.0,6.079501822289928,3.002
75.0,6.079501822289928,3.002
75.0,6.079501822289928,3.002
75.0,6.079501822289928,3.002
75.0,6.079501822289928,3.002
75.0,6.079501822289928,3.002
76.0,6.376031669962433,3.002
76.0,6.0628381588934275,3.002
76.0,5.732559046839776,3.002
75.0,6.046128569145873,3.002
75.0,5.732559046839776,3.002
75.0,5.4183159454514165,3.001
75.0,5.4183159454514165,3.001
75.0,5.4183159454514165,3.001
75.0,5.0846889918619,3.001
75.0,5.0846889918619,3.001
75.0,4.707507269757978,3.001
75.0,4.707507269757978,3.001
75.0,4.707507269757978,3.001
75.0,4.297346535443337,3.001
75.0,4.297346535443337,3.001
75.0,4.297346535443337,3.001
75.0,4.297346535443337,3.001
75.0,4.297346535443337,3.001
75.0,3.843663590449804,3.001
75.0,3.843663590449804,3.001
75.0,3.328710312930837,3.001
75.0,3.328710312930837,3.001
75.0,3.328710312930837,3.001
75.0,3.328710312930837,3.001
76.0,3.328710312930837,3.001
75.0,3.843663590449804,3.001
75.0,3.843663590449804,3.001
75.0,3.843663590449804,3.001
75.0,3.843663590449804,3.001
74.0,4.32082435560382,3.001
74.0,3.86989478705065,3.001
74.0,3.86989478705065,3.001
74.0,3.86989478705065,3.001
74.0,3.358965348690639,3.001
74.0,3.358965348690639,3.001
75.0,3.8959493745599563,3.001
75.0,3.8959493745599563,3.001
75.0,3.8959493745599563,3.001
74.0,4.367401383496118,3.001
74.0,4.367401383496118,3.001
74.0,4.367401383496118,3.001
74.0,4.367401383496118,3.001
74.0,4.367401383496118,3.001
74.0,4.367401383496118,3.001
74.0,4.367401383496118,3.001
75.0,4.792699464810358,3.001
74.0,5.183217290006582,3.001
74.0,5.183217290006582,3.001
74.0,5.183217290006582,3.001
74.0,5.183217290006582,3.001
75.0,5.546306409751707,3.001
75.0,5.546306409751707,3.001
75.0,5.546306409751707,3.001
75.0,5.546306409751707,3.001
75.0,5.202699043930515,3.001
74.0,5.222108119141906,3.001
74.0,5.222108119141906,3.001
73.0,5.6020166671416005,3.001
73.0,5.6020166671416005,3.001
73.0,5.242787180832597,3.001
73.0,5.242787180832597,3.001
73.0,5.242787180832597,3.001
73.0,5.242787180832597,3.001
73.0,5.242787180832597,3.001
73.0,5.242787180832597,3.001
73.0,4.857061262540644,3.001
73.0,4.857061262540644,3.001
73.0,4.857061262540644,3.001
73.0,4.4379354200622645,3.001
74.0,4.879287686083667,3.001
74.0,4.879287686083667,3.001
74.0,4.879287686083667,3.001
75.0,5.263384998173456,3.001
75.0,5.263384998173456,3.001
75.0,5.263384998173456,3.001
75.0,4.879287686083667,3.001
75.0,4.462249993908681,3.001
75.0,4.462249993908681,3.001
75.0,4.462249993908681,3.001
75.0,4.462249993908681,3.001
75.0,4.001987217959139,3.001
75.0,4.001987217959139,3.001
75.0,4.001987217959139,3.001
75.0,4.001987217959139,3.001
75.0,4.001987217959139,3.002
75.0,3.481397474761916,3.002
74.0,4.001987217959139,3.002
74.0,3.4501774101897795,3.002
74.0,3.4501774101897795,3.002
74.0,3.4501774101897795,3.001
74.0,3.4501774101897795,3.001
73.0,4.001987217959139,3.001
73.0,4.001987217959139,3.001
74.0,4.486432794953338,3.001
74.0,4.486432794953338,3.001
74.0,4.486432794953338,3.001
74.0,4.486432794953338,3.001
73.0,4.923439524819746,3.001
73.0,4.923439524819746,3.001
73.0,4.486432794953338,3.002
73.0,4.486432794953338,3.002
73.0,4.486432794953338,3.002
72.0,4.536090266832679,3.002
73.0,4.991985968480401,3.002
72.0,5.4095963722034055,3.001
72.0,5.4095963722034055,3.001
72.0,5.4095963722034055,3.002
73.0,5.797201213586371,3.001
73.0,5.797201213586371,3.002
73.0,5.797201213586371,3.002
74.0,6.1416381724855595,3.002
74.0,6.1416381724855595,3.001
73.0,6.467758264859336,2.999
73.0,6.467758264859336,2.998
73.0,6.467758264859336,2.995
73.0,6.467758264859336,2.992
74.0,6.484466145192759,2.989
74.0,6.484466145192759,2.985
74.0,6.484466145192759,2.98
73.0,6.79415033091523,2.976
73.0,6.79415033091523,2.97
73.0,6.484466145192759,2.965
74.0,6.79415033091523,2.959
73.0,6.79415033091523,2.953
73.0,6.79415033091523,2.946
74.0,7.09032130795213,2.938
74.0,7.09032130795213,2.932
74.0,6.79415033091523,2.924
74.0,6.79415033091523,2.917
74.0,6.79415033091523,2.909
73.0,7.09032130795213,2.9
74.0,7.374607364526228,2.892
73.0,7.358885942260413,2.884
73.0,7.057577014142097,2.875
73.0,6.742817238357854,2.866
73.0,6.742817238357854,2.857
73.0,6.742817238357854,2.848
73.0,6.412626241193602,2.839
73.0,6.412626241193602,2.829
73.0,6.412626241193602,2.819
73.0,6.0835514116608165,2.81
73.0,6.0835514116608165,2.8
73.0,5.735627275843143,2.79
73.0,5.735627275843143,2.78
73.0,5.735627275843143,2.77
73.0,5.735627275843143,2.76
73.0,5.365188041110149,2.75
73.0,5.365188041110149,2.739
74.0,5.735627275843143,2.729
73.0,5.735627275843143,2.719
73.0,5.735627275843143,2.709
73.0,5.735627275843143,2.698
73.0,5.365188041110149,2.688
73.0,4.967198927519098,2.677
73.0,4.967198927519098,2.667
73.0,4.534411500362797,2.657
73.0,4.534411500362797,2.646
73.0,4.534411500362797,2.635
73.0,4.534411500362797,2.625
73.0,4.534411500362797,2.614
73.0,4.055700941107211,2.605
74.0,4.055700941107211,2.593
74.0,3.5123400451513,2.583
74.0,3.5123400451513,2.572
74.0,3.5123400451513,2.562
74.0,3.5123400451513,2.553
73.0,4.055700941107211,2.541
73.0,4.055700941107211,2.531
73.0,4.055700941107211,2.52
73.0,4.055700941107211,2.51
73.0,4.055700941107211,2.501
72.0,4.559881481392796,2.49
72.0,4.559881481392796,2.479
73.0,5.013614277644422,2.469
73.0,5.013614277644422,2.459
73.0,5.013614277644422,2.451
73.0,5.013614277644422,2.439
73.0,5.013614277644422,2.429
73.0,4.585209983640392,2.419
73.0,4.112416936930281,2.409
73.0,4.112416936930281,2.401
73.0,4.112416936930281,2.39
73.0,4.112416936930281,2.38
73.0,4.112416936930281,2.37
73.0,4.112416936930281,2.361
73.0,4.112416936930281,2.353
73.0,4.112416936930281,2.342
74.0,4.585209983640392,2.332
74.0,4.585209983640392,2.323
74.0,4.585209983640392,2.313
74.0,4.585209983640392,2.306
74.0,4.112416936930281,2.295
74.0,4.112416936930281,2.286
74.0,4.112416936930281,2.276
74.0,4.112416936930281,2.267
74.0,4.112416936930281,2.261
74.0,3.5776801886455085,2.249
74.0,3.5776801886455085,2.241
74.0,3.5776801886455085,2.232
74.0,3.5776801886455085,2.223
75.0,4.086021151151356,2.217
75.0,3.5145070560471505,2.206
75.0,3.5145070560471505,2.197
75.0,2.8298323000407932,2.188
75.0,2.8298323000407932,2.18
74.0,3.4501774101897795,2.174
74.0,3.4501774101897795,2.163
74.0,3.4501774101897795,2.155
75.0,3.97485817070415,2.147
75.0,3.97485817070415,2.138
75.0,3.97485817070415,2.133
74.0,4.4379354200622645,2.122
74.0,4.4379354200622645,2.114
74.0,4.4379354200622645,2.106
74.0,4.4379354200622645,2.098
74.0,4.4379354200622645,2.093
73.0,4.879287686083667,2.083
73.0,4.4379354200622645,2.075
73.0,4.4379354200622645,2.067
74.0,4.879287686083667,2.06
74.0,4.879287686083667,2.055
74.0,4.879287686083667,2.045
74.0,4.879287686083667,2.037
73.0,5.283902521289751,2.03
73.0,5.283902521289751,2.023
73.0,5.283902521289751,2.015
73.0,5.283902521289751,2.008
73.0,5.283902521289751,2.001
73.0,5.283902521289751,1.994
73.0,5.283902521289751,1.987
73.0,4.90141332057015,1.979
73.0,4.90141332057015,1.973
73.0,4.90141332057015,1.966
73.0,4.90141332057015,1.959
74.0,5.304340681930882,1.952
74.0,4.923439524819746,1.945
74.0,4.923439524819746,1.939
74.0,4.923439524819746,1.932
73.0,4.9453676273915255,1.926
73.0,4.9453676273915255,1.903
73.0,4.9453676273915255,1.897
73.0,4.534411500362797,1.89
73.0,4.534411500362797,1.884
73.0,4.534411500362797,1.878
73.0,4.534411500362797,1.872
73.0,4.534411500362797,1.866
74.0,4.534411500362797,1.86
74.0,4.534411500362797,1.854
74.0,4.534411500362797,1.848
73.0,4.534411500362797,1.842
73.0,4.534411500362797,1.836
72.0,4.990460565446183,1.83
72.0,4.990460565446183,1.825
72.0,4.559881481392796,1.819
72.0,4.559881481392796,1.813
72.0,4.559881481392796,1.807
72.0,4.559881481392796,1.802
72.0,4.559881481392796,1.796
72.0,4.559881481392796,1.606
72.0,4.559881481392796,1.785
71.0,5.038305266505405,1.78
71.0,5.038305266505405,1.774
71.0,5.038305266505405,1.769
71.0,5.038305266505405,1.764
71.0,4.612194968512456,1.758
71.0,4.612194968512456,1.753
71.0,4.612194968512456,1.748
72.0,5.085699879241671,1.743
72.0,4.663921711477828,1.738
72.0,4.663921711477828,1.732
72.0,4.663921711477828,1.727
72.0,4.663921711477828,1.722
72.0,4.663921711477828,1.718
72.0,4.663921711477828,1.713
72.0,4.663921711477828,1.708
72.0,4.663921711477828,1.703
72.0,4.199998595222359,1.698
72.0,4.199998595222359,1.694
72.0,4.199998595222359,1.689
72.0,3.6780172197728103,1.684
72.0,3.6780172197728103,1.679
72.0,3.0305117832297355,1.675
72.0,3.0305117832297355,1.671
72.0,3.0305117832297355,1.666
72.0,3.0305117832297355,1.661
72.0,3.0305117832297355,1.656
71.0,3.7116037642023976,1.652
71.0,3.7116037642023976,1.649
71.0,3.7116037642023976,1.644
72.0,4.285790864774965,1.639
72.0,3.7116037642023976,1.634
71.0,4.285790864774965,1.63
70.0,4.819350297333807,1.627
70.0,4.819350297333807,1.623
69.0,5.326347178274161,1.617
69.0,5.326347178274161,1.613
69.0,5.326347178274161,1.609
70.0,5.377900185431079,1.606
70.0,5.377900185431079,1.602
70.0,5.377900185431079,1.597
69.0,5.8365783965913876,1.593
69.0,5.8365783965913876,1.589
69.0,5.8365783965913876,1.586
69.0,5.8365783965913876,1.582
70.0,6.261747707681534,1.577
70.0,6.261747707681534,1.573
70.0,6.261747707681534,1.569
70.0,6.261747707681534,1.567
71.0,6.638344545628666,1.563
71.0,6.638344545628666,1.558
71.0,6.638344545628666,1.554
71.0,6.638344545628666,1.551
71.0,6.638344545628666,1.548
71.0,6.638344545628666,1.545
71.0,6.638344545628666,1.54
71.0,6.638344545628666,1.536
71.0,6.282962475801581,1.532
71.0,6.282962475801581,1.53
71.0,6.282962475801581,1.527
71.0,5.906235403214437,1.522
71.0,5.906235403214437,1.518
71.0,5.5037819546232445,1.515
70.0,5.5037819546232445,1.511
70.0,5.5037819546232445,1.508
70.0,5.0147561086197205,1.505
70.0,5.0147561086197205,1.501
69.0,5.5037819546232445,1.498
69.0,5.0147561086197205,1.495
69.0,5.0147561086197205,1.491
69.0,5.0147561086197205,1.488
69.0,4.472576645943716,1.485
68.0,5.045275108818682,1.482
68.0,5.045275108818682,1.478
68.0,5.045275108818682,1.475
69.0,5.07561060547319,1.472
69.0,5.07561060547319,1.469
69.0,5.07561060547319,1.466
68.0,5.586831131170526,1.463
68.0,5.133668097607521,1.46
68.0,5.133668097607521,1.457
69.0,5.639628286174315,1.454
69.0,5.639628286174315,1.451
69.0,5.639628286174315,1.448
69.0,5.639628286174315,1.445
69.0,5.639628286174315,1.442
69.0,5.639628286174315,1.439
69.0,5.639628286174315,1.436
70.0,6.07858899591962,1.433
70.0,6.07858899591962,1.43
70.0,6.07858899591962,1.427
70.0,6.07858899591962,1.424
70.0,6.07858899591962,1.422
69.0,6.102044510210479,1.419
69.0,6.102044510210479,1.416
69.0,6.102044510210479,1.413
69.0,6.102044510210479,1.41
68.0,6.127150177636942,1.408
68.0,6.127150177636942,1.405
68.0,6.127150177636942,1.402
68.0,6.127150177636942,1.4
68.0,6.127150177636942,1.397
68.0,5.664901608103373,1.394
68.0,5.664901608103373,1.392
68.0,5.664901608103373,1.389
95.0,46.074878381025975,1.386
151.0,62.862166443017756,1.384
151.0,62.862166443017756,1.381
107.0,69.54243639532754,1.379
84.0,74.97965047824539,1.377
76.0,76.22590831942308,1.374
69.0,77.58066854137898,1.371
68.0,77.61579085725491,1.369
68.0,77.61579085725491,1.367
68.0,77.61579085725491,1.364
68.0,77.61579085725491,1.361
68.0,77.61579085725491,1.359
68.0,77.61579085725491,1.356
68.0,77.5826472442262,1.354
68.0,77.5826472442262,1.352
68.0,77.5826472442262,1.349
68.0,77.5826472442262,1.347
68.0,77.5826472442262,1.345
69.0,77.58462589660896,1.343
69.0,77.58462589660896,1.34
70.0,77.61776866473205,1.338
70.0,77.61776866473205,1.335
70.0,77.5826472442262,1.333
70.0,77.5826472442262,1.331
69.0,77.61579085725491,1.329
69.0,77.61579085725491,1.326
69.0,77.61579085725491,1.324
69.0,77.61579085725491,1.322
69.0,77.61579085725491,1.32
69.0,77.61579085725491,1.318
69.0,62.67341401049147,1.315
68.0,45.87646597894131,1.313
68.0,45.87646597894131,1.311
68.0,34.852557750595956,1.309
68.0,20.709979616526898,1.307
67.0,15.692140546879953,1.305
67.0,5.693977842158519,1.302
68.0,5.722906351190118,1.3
68.0,5.722906351190118,1.299
68.0,5.722906351190118,1.297
68.0,5.722906351190118,1.294
68.0,5.722906351190118,1.292
68.0,5.722906351190118,1.29
68.0,5.722906351190118,1.289
68.0,5.722906351190118,1.287
68.0,5.722906351190118,1.284
68.0,5.722906351190118,1.282
68.0,5.722906351190118,1.28
68.0,5.225016558315195,1.094
68.0,5.225016558315195,1.277
67.0,5.28564977716974,1.274
67.0,5.28564977716974,1.272
67.0,5.28564977716974,1.27
67.0,5.28564977716974,1.269
68.0,5.345595298853168,1.267
68.0,5.345595298853168,1.264
68.0,5.345595298853168,1.263
68.0,5.345595298853168,1.261
68.0,5.345595298853168,1.259
68.0,5.345595298853168,1.257
68.0,5.345595298853168,1.255
68.0,4.808797149942683,1.253
68.0,4.808797149942683,1.251
68.0,4.808797149942683,1.249
68.0,4.808797149942683,1.248
68.0,4.16454049349657,1.246
68.0,4.16454049349657,1.244
68.0,3.4003330740750144,1.242
67.0,4.16454049349657,1.241
67.0,4.16454049349657,1.239
67.0,4.16454049349657,1.237
67.0,4.16454049349657,1.235
67.0,4.16454049349657,1.234
68.0,4.808797149942683,1.232
68.0,4.808797149942683,1.23
68.0,4.808797149942683,1.228
68.0,4.808797149942683,1.227
67.0,5.376398658639545,1.225
67.0,5.376398658639545,1.223
67.0,5.376398658639545,1.222
67.0,4.808797149942683,1.22
67.0,4.808797149942683,1.218
67.0,4.808797149942683,1.217
67.0,4.808797149942683,1.215
67.0,4.16454049349657,1.213
66.0,4.845635868596468,1.212
66.0,4.845635868596468,1.21
66.0,4.845635868596468,1.208
66.0,4.845635868596468,1.207
66.0,4.845635868596468,1.205
66.0,4.845635868596468,1.203
66.0,4.845635868596468,1.202
66.0,4.845635868596468,1.2
66.0,4.845635868596468,1.199
66.0,4.845635868596468,1.197
65.0,5.477269545047794,1.195
69.0,11.200464288988192,1.194
75.0,16.934024663514716,1.192
75.0,16.762459807474574,1.191
76.0,16.872270038330285,1.189
66.0,27.597388989881594,1.188
66.0,27.597388989881594,1.186
66.0,27.597388989881594,1.185
66.0,27.4924489005893,1.183
66.0,27.4924489005893,1.182
66.0,27.4924489005893,1.18
65.0,27.610777628484012,1.179
65.0,27.505888619389644,1.177
65.0,27.505888619389644,1.176
66.0,27.624159777997743,1.174
66.0,27.624159777997743,1.173
66.0,27.624159777997743,1.171
66.0,27.624159777997743,1.17
65.0,27.741926720010415,1.168
65.0,27.741926720010415,1.167
66.0,27.74883787453902,1.165
66.0,27.74883787453902,1.164
66.0,27.74883787453902,1.163
66.0,27.74883787453902,1.161
66.0,27.74883787453902,1.16
66.0,27.74883787453902,1.158
66.0,27.74883787453902,1.157
66.0,27.74883787453902,1.156
66.0,27.74883787453902,1.154
66.0,27.74883787453902,1.153
66.0,27.63110038868108,1.151
67.0,25.96467946111864,1.15
67.0,22.64627537815018,1.149
67.0,22.64627537815018,1.147
67.0,22.56458178326985,1.146
67.0,5.6760874060724,1.144
67.0,5.6760874060724,1.143
67.0,5.6760874060724,1.142
67.0,5.6760874060724,1.14
71.0,10.81964251742706,1.139
71.0,10.81964251742706,1.137
71.0,10.514008251225407,1.136
75.0,13.351248632513759,1.135
75.0,13.351248632513759,1.134
81.0,16.993850089280347,1.132
81.0,16.993850089280347,1.131
89.0,20.8942434094611,1.129
93.0,21.5544648020127,1.129
93.0,21.402678762321436,1.127
94.0,21.43933059394645,1.126
94.0,21.28672359989787,1.124
95.0,21.322040326538254,1.123
94.0,21.35729865302721,1.122
94.0,21.35729865302721,1.121
94.0,21.35729865302721,1.12
95.0,21.39249886812367,1.118
95.0,21.39249886812367,1.117
96.0,21.42619300764232,1.116
96.0,21.42619300764232,1.114
96.0,21.42619300764232,1.113
96.0,21.42619300764232,1.111
96.0,21.28250354990419,1.11
96.0,21.28250354990419,1.109
95.0,21.316371556382492,1.108
95.0,21.316371556382492,1.106
95.0,21.316371556382492,1.105
94.0,21.351639243810464,1.104
94.0,21.351639243810464,1.103
93.0,21.38837853861836,1.101
91.0,19.476083078820004,1.1
91.0,19.476083078820004,1.099
91.0,19.476083078820004,1.098
92.0,17.700802735626286,1.097
93.0,17.747045487779896,1.095
93.0,14.067772675072492,1.094
94.0,14.123472170501119,1.093
94.0,7.189853917434248,1.092
94.0,4.8650235463611855,1.091
94.0,4.8650235463611855,1.09
93.0,4.8650235463611855,1.088
93.0,4.8650235463611855,1.087
92.0,4.878817284788187,1.086
91.0,4.900013465603342,1.085
91.0,4.900013465603342,1.084
93.0,5.541832143660094,1.083
95.0,5.946131977510915,1.081
97.0,6.403833981346216,1.08
98.0,6.394866953189802,1.079
99.0,6.493778655325821,1.078
99.0,6.493778655325821,1.077
99.0,6.493778655325821,1.076
99.0,6.493778655325821,1.074
99.0,6.493778655325821,1.073
99.0,6.381725647996567,1.072
